Date,volatility,momentum,price_strength,volume,breadth,kosdaq_ratio,sentiment_index,grade
2017-05-04,70.92822325103533,100.0,100.0,24.925104310914406,83.44138759110719,61.55348133821199,76.6,탐욕
2017-05-08,49.371736864083694,100.0,100.0,22.951615106676655,86.07887468530785,53.83310403590782,71.6,탐욕
2017-05-10,44.118688038938025,90.57285807028968,93.83982058800474,25.05890545555142,82.40370913736584,61.9395525001131,68.0,탐욕
2017-05-11,41.4917662309274,99.41413364357187,100.0,31.98175175573097,83.61081780825948,59.277173182020945,71.4,탐욕
2017-05-12,44.9328539198174,94.61734172994409,97.21119442896716,35.23254684920866,79.6849250403564,58.6647156660588,70.5,탐욕
2017-05-15,47.71132302925114,95.25802534013337,98.4587037191749,37.277029303642465,83.64343193044469,59.74789370478183,72.4,탐욕
2017-05-16,47.662852174033624,96.04516960365443,99.71976431257725,41.417770335413806,83.1925626981839,50.503848622454605,72.4,탐욕
2017-05-17,48.21172187634901,94.19902766146522,99.113507952181,39.862553358965826,80.9934166203742,53.336449647889694,71.8,탐욕
2017-05-18,50.87113332908925,90.85421309702642,97.42676540260197,36.48042661495576,77.69939574871184,53.988411292615815,70.4,탐욕
2017-05-19,50.68966707908377,90.43055670621082,97.87402419104968,38.193397016926426,75.08072535203738,59.960206659469236,70.8,탐욕
2017-05-22,50.36236006640416,95.1479837819952,100.0,41.1468197456188,75.68764392471451,55.32160667921937,72.2,탐욕
2017-05-23,53.68183441230104,96.92770522459907,100.0,40.123184786972566,76.45354674371936,56.113909876745836,73.2,탐욕
2017-05-24,53.64747172474812,97.88481841422968,100.0,39.197544187831255,78.70704524928254,56.58321470817087,73.7,탐욕
2017-05-25,51.803458911065995,100.0,100.0,37.95158180931133,79.87976435802713,44.237181510553626,72.5,탐욕
2017-05-26,51.72799876278581,100.0,100.0,34.446754115595056,78.94043049811809,44.65381402329954,71.8,탐욕
2017-05-29,52.90017639717803,98.12044779761753,99.45819704052055,33.14898752339956,70.3590698657368,42.52810606854031,69.9,탐욕
2017-05-30,50.62410967791014,93.88513790196068,97.29802455371082,38.38541155121531,77.34153667456148,54.59462075715169,71.2,탐욕
2017-05-31,50.771323828045,94.0193428700655,98.15835815083058,42.06306787814003,72.7782744260079,57.74268222276926,71.6,탐욕
2017-06-01,51.04302450152628,92.00420100819602,97.51431429340242,40.18556234442182,78.06310383295796,61.605076475233844,72.0,탐욕
2017-06-02,48.32944881555403,99.91367544842387,100.0,42.24971215894182,81.9500864990311,58.84279278739184,74.2,탐욕
2017-06-05,49.46898027152127,97.73042798081289,99.30571276401452,41.963657600976916,79.24826476170433,65.05472875793456,74.0,탐욕
2017-06-07,70.20461782377454,93.78416293477191,97.4063611737211,36.3964885142605,75.49419441067003,73.8920918373569,76.5,탐욕
2017-06-08,78.66440891750936,93.76859034944746,98.17463207752482,31.593746583579318,79.81973538930858,77.5324479030768,78.6,탐욕
2017-06-09,82.80300798024868,98.5648930834903,100.0,37.496744622115735,82.10817211463095,76.7483491773399,81.9,극도의 탐욕
2017-06-12,76.14005035883248,89.56392859651868,94.78150361116356,35.058332790197476,67.54666959470535,73.8614480195278,74.9,탐욕
2017-06-13,74.26522078587118,94.02913110298799,98.4686184725337,34.28743649358477,69.36758180851416,73.67901110891708,76.3,탐욕
2017-06-14,73.84572986637622,92.3450861285173,98.01729657218931,34.64745694335363,67.3899290915177,77.6222314608188,75.9,탐욕
2017-06-15,71.88379489885632,87.7240229465967,95.60958676607373,32.3316465550798,56.48199965847283,79.47170557110142,72.3,탐욕
2017-06-16,72.86876852794953,86.81275425165535,95.649060049133,26.08765675533327,52.46957237905124,80.52122779157442,70.9,탐욕
2017-06-19,72.6493494724445,88.83689939428844,97.63609591045021,25.829491965230638,56.45196147851922,83.21019861261398,72.5,탐욕
2017-06-20,73.98824871215814,87.32307844551178,97.27024596990081,27.031693670539504,59.727471301761405,75.83947414550035,72.3,탐욕
2017-06-21,71.95680967401304,82.54358795374357,94.70699645221833,25.72624160334765,53.64250130981106,75.28980307558196,69.3,탐욕
2017-06-22,70.91775047317302,85.82504712296024,97.52002948194259,25.323964186256504,58.62117426353194,67.27157401653903,70.2,탐욕
2017-06-23,76.84733876258727,87.54947671786125,99.32307063631681,23.579471957081196,52.63566456980709,71.57108598307262,71.3,탐욕
2017-06-26,77.39759029948111,89.85103471692359,100.0,24.741852320044224,57.28827224182541,67.27250010114969,72.5,탐욕
2017-06-27,77.57807475657104,89.90789784387343,100.0,24.316433968129537,62.02289160628799,71.68590991065564,73.6,탐욕
2017-06-28,77.59225113684249,85.83656739792535,97.98806681578787,25.523024092896247,56.86802562033238,66.56288658290886,71.3,탐욕
2017-06-29,76.26319276000905,89.08736366351978,100.0,31.88521490693668,55.24283177602633,64.8231815105485,72.6,탐욕
2017-06-30,76.12768955451634,86.80837458506082,99.17735774636192,35.07669777485507,64.97180985879066,67.91081008320026,74.2,탐욕
2017-07-03,84.12266599433167,86.678113359213,99.74831343179818,35.37906478149586,59.97586652711938,57.22843017911647,74.1,탐욕
2017-07-04,81.56871010745421,81.11832098347588,96.70470692387238,36.565882792086605,53.54835021558121,56.71572676088537,71.1,탐욕
2017-07-05,82.12844943526657,82.63942595792983,98.34821353454223,35.951559529676835,62.375020933569296,61.58833135830854,73.5,탐욕
2017-07-06,82.1405181553687,81.44005952028265,98.22618181677754,31.616541891524356,62.00118191578625,65.45384829406082,72.9,탐욕
2017-07-07,85.21299872341906,77.91721008193238,96.43200662457897,32.44735509437487,54.187408825674694,69.08781996327784,71.8,탐욕
2017-07-10,93.63404957388067,77.69472638891767,96.93591155679536,32.16769400979927,55.97668101239417,61.2987363061956,73.0,탐욕
2017-07-11,95.02382052857334,81.19769630530362,100.0,27.47645726546668,67.50713849230598,54.87672617694167,75.0,탐욕
2017-07-12,94.74160801963191,78.86772585309852,99.04489242636518,25.998795625793854,60.566884785826915,50.986120736249404,72.6,탐욕
2017-07-13,93.29699158994248,83.57392033422298,100.0,25.91505516064103,63.94586765837281,47.781837620556104,73.6,탐욕
2017-07-14,93.28156283691014,84.19015925177712,100.0,24.268413922414013,62.26973980165038,48.75251987306757,73.4,탐욕
2017-07-17,93.02659373246954,86.57488394872291,100.0,22.852169588462022,64.66697055652892,53.6079344117983,74.4,탐욕
2017-07-18,93.2773396632186,85.92214640317468,100.0,22.737223204512922,70.79196592851338,59.69788158719243,75.8,탐욕
2017-07-19,96.84902049933903,86.18096479163148,100.0,23.628658201363205,67.97408043666937,69.06990591192994,77.3,탐욕
2017-07-20,97.228560734833,88.93439364593559,100.0,22.45420417997784,74.20451727924248,72.20867449137558,79.0,탐욕
2017-07-21,97.2672031678051,90.50094677765973,100.0,22.135366195059973,75.51419298151237,70.29411854405707,79.2,탐욕
2017-07-24,97.97323404063646,89.8978002349011,100.0,22.065373622109643,86.81948569157191,71.3157232947356,81.0,극도의 탐욕
2017-07-25,94.74894863114658,85.15353324830711,97.64166554245975,23.470456245325355,75.71576111579327,67.31351402366316,77.1,탐욕
2017-07-26,96.03189221278015,82.40612457522342,96.54871363912588,26.605912919629244,72.22117670019307,65.7300780354634,76.4,탐욕
2017-07-27,97.28487056962646,84.13811367010263,98.3189620496623,34.58790963478882,79.9281897782277,62.35776596336996,79.4,탐욕
2017-07-28,73.66577646328805,69.77176483597462,89.75158946356146,37.94664873346784,56.47402374637069,60.39130511481642,66.8,탐욕
2017-07-31,73.70246635161686,69.40324089884456,90.1003617677236,40.34197860661188,52.50914774428678,57.114414620038126,66.3,탐욕
2017-08-01,72.37682730684367,74.90384572795634,94.20661726757073,41.712330350743336,60.415396204756604,54.13438151781119,69.0,탐욕
2017-08-02,72.66632119633343,75.39822426166832,95.15357491611766,39.1738517100696,56.63590197931198,58.71614430392825,68.9,탐욕
2017-08-03,56.48660640834505,61.65501948823901,86.88432962819486,33.39418620980199,41.93946915794634,54.93846918863346,57.8,중립
2017-08-04,56.5112309924483,63.50304460146818,88.62819114900547,31.749174917491747,41.3023643543538,50.61229428663262,57.7,중립
2017-08-07,56.476408131313406,63.670384035827055,89.29736861321548,30.76126913879867,42.10401396949541,59.00210226342815,58.7,중립
2017-08-08,57.898852237823334,61.55160218713106,88.48219689421852,30.593541748920234,39.81957307431669,65.26827868632215,58.7,중립
2017-08-09,52.36860548782525,52.46926104346209,83.1410052513871,29.67096471268104,30.399652883645658,63.44899116397688,53.0,중립
2017-08-10,55.12084499222814,48.88516192707822,81.33224089299573,28.782839238370688,25.915805242667787,63.305787353926576,51.6,중립
2017-08-11,44.88780354488221,35.71697033304786,73.26978366958465,30.264554049381836,20.882600690920427,62.47927855023463,44.7,중립
2017-08-14,43.687279882512755,39.608162356345446,76.21209514627273,29.279246823738504,26.94988631099136,59.11292267670446,46.2,중립
2017-08-16,41.322742326061324,43.31751991853797,79.05910688051763,30.01282650651515,31.87184676455979,61.9239729647133,48.2,중립
2017-08-17,39.560388506593505,46.77662260464779,81.77834270034914,31.229790967990095,33.18625354153981,67.09137701767715,50.0,중립
2017-08-18,41.291148529982344,45.02761002306244,81.10921474249886,27.823671409682543,39.53442642606637,70.58608062339829,50.6,중립
2017-08-21,42.42424745627687,43.263468941709284,80.42582895305188,22.85695073569416,38.378703686083455,68.26616921451175,49.2,중립
2017-08-22,41.03536945329973,45.75576991177625,82.52054204513247,24.514140195684224,35.24955258500884,69.16988246234472,49.7,중립
2017-08-23,41.26120709081875,45.35812639638825,82.7374789133849,22.95138376837241,34.03386274105367,68.10522828319121,49.2,중립
2017-08-24,40.104961110764414,47.59650502471292,84.65174132431987,25.342050196253236,46.56816414246339,70.24590164169503,52.3,중립
2017-08-25,40.84477336857708,47.722828843025795,85.19314287411646,33.34717059456196,44.51710786250494,72.92342591011352,53.7,중립
2017-08-28,52.39872364803769,44.4845338991271,83.5283430097639,35.531276202180024,41.0753590733709,79.66706807030812,55.5,중립
2017-08-29,52.36432787682334,42.056240981042514,82.40088517371163,34.7692785345597,40.6822832991236,83.1890878533165,55.0,중립
2017-08-30,55.747314045316756,43.66611683291643,83.93186934776608,38.17645171639397,51.37193943713984,81.9712159082304,58.3,중립
2017-08-31,55.874014938677234,40.141646260561856,82.08656929590818,36.568882049309096,51.30690307628705,89.37554010644298,57.7,중립
2017-09-01,69.13102195914409,37.78282401796778,80.97129002434475,33.69661835748792,67.57355167256344,97.19808597672237,62.5,탐욕
2017-09-04,63.64942030793362,28.45168579885491,75.28538559884748,35.14178268833699,48.12070686079034,92.98817976118251,55.3,중립
2017-09-05,64.07861779023239,26.896959112466124,74.67101167483729,39.106808005816845,40.215262675659865,91.38739511125341,54.2,중립
2017-09-06,63.97562720688107,24.226812113964414,73.2921110378142,36.410256410256416,29.87406689037033,99.28452660430344,52.2,중립
2017-09-07,61.12838819808696,31.755020795103473,78.63934245653033,36.444672195967534,45.20616654751747,97.34095138134317,56.3,중립
2017-09-08,61.70593189371297,30.35572894288808,78.13848661533682,34.01543708490397,45.52876212817103,92.83123102139636,55.3,중립
2017-09-11,76.42881175949599,34.439477669709795,81.25317923653768,34.746126526948444,47.61759406780923,90.37142205344837,59.8,중립
2017-09-12,78.15373830461893,35.784647233075916,82.54890918924673,33.86471403328121,49.65934071830903,93.03156828225873,61.1,탐욕
2017-09-13,79.72566872416753,33.582725249061355,81.47620538703453,36.58567307813425,44.0833554709407,93.90562776509968,60.4,탐욕
2017-09-14,78.30025474707253,38.349021962440524,85.02076172960369,37.68010315636037,49.71114569472696,95.97122584084036,63.0,탐욕
2017-09-15,77.90962818576557,40.33914345304018,86.72615680891906,40.529461789304314,55.35120769585085,100.0,65.4,탐욕
2017-09-18,68.63546409457754,49.57488357595886,93.24342153303868,41.08729554274109,65.37112393443728,94.23464330751291,67.7,탐욕
2017-09-19,68.96376746687007,48.247259765778026,92.80543876867782,37.23258357046624,62.98210009864719,93.23778040267385,66.4,탐욕
2017-09-20,68.58606453013172,46.467781604811464,92.02472347603954,35.546018121125414,65.00706452264012,86.43067684090296,65.1,탐욕
2017-09-21,68.58399177634082,44.11288023451145,90.86889849587303,36.05360038827136,64.92755960540816,79.62193447728609,63.8,탐욕
2017-09-25,61.70246592794908,35.58907028900907,85.57637160463726,38.010220698394654,65.70723037956319,64.24787083588946,58.6,중립
2017-09-26,61.99486774287144,33.21248515076268,84.34351472876085,38.98589481411567,64.48966999455652,67.39642431515549,58.2,중립
2017-09-27,62.28225144943363,32.135130482311766,83.9886531423543,36.81354663672935,66.53088830265824,77.30481019548984,58.9,중립
2017-09-28,62.78753571428948,31.78619376505747,84.10420098591915,33.02802623732856,60.07476649161523,75.69272537684368,57.3,중립
2017-09-29,59.802297829637624,37.73540668704317,88.42947262112659,26.688569820841884,66.62736565934506,74.4694110556382,58.6,중립
2017-10-10,49.09428313755746,49.06635910170626,96.40677890583518,21.578268234660992,71.15919547857632,63.25429932386562,59.1,중립
2017-10-11,55.51487025798498,55.73197853209901,100.0,16.26449543547989,73.82164853753909,65.26064183633207,62.3,탐욕
2017-10-12,55.661142539493916,59.99967111321081,100.0,19.537560707641987,77.82963038512717,65.30467042627649,64.3,탐욕
2017-10-13,56.84395009689878,58.847725308576436,99.77925315323088,21.719686578101808,75.31667338681109,61.548437902535056,63.8,탐욕
2017-10-16,60.37434714203517,59.981549684795546,100.0,24.303670949335462,75.05604286595796,54.95606909468324,64.5,탐욕
2017-10-17,61.10895757898706,60.44047369093413,100.0,23.32261073148448,70.711329049299,67.75563365762336,65.2,탐욕
2017-10-18,61.27660572395449,59.14684861339282,99.72238925334035,25.46802936007968,71.02246732151575,65.66966004128031,65.1,탐욕
2017-10-19,59.17376720753538,55.29335278670205,97.84975832640777,25.56053231988314,68.44024671522263,67.50700493150565,63.3,탐욕
2017-10-20,59.406407876041385,59.34739886997294,100.0,29.683981675595934,73.61778478938334,69.48094792229924,66.2,탐욕
2017-10-23,60.367111669175834,58.57832999450709,100.0,32.776419185496756,86.4990191122763,73.28532856563214,69.0,탐욕
2017-10-24,60.23109775570917,57.83907618046257,100.0,35.39486203615604,90.17779038702508,87.70779992970394,71.2,탐욕
2017-10-25,67.49118339834051,57.53472905625385,100.0,48.860794061605866,91.40373856037274,89.44779848984552,75.0,탐욕
2017-10-26,65.64050714726963,53.110205244455344,97.77763100127048,62.25114234484354,84.42320592829812,82.8109434592174,73.6,탐욕
2017-10-27,64.85064728877697,57.042940483508765,100.0,67.76588677307163,83.87263893588397,89.0685499016335,76.0,탐욕
2017-10-30,65.82729283351955,57.713765494552064,100.0,70.67719486081371,79.17089215032337,86.74947336122796,75.9,탐욕
2017-10-31,73.99123419085375,63.21494747035703,100.0,74.78760997519083,78.64978052878845,84.85047075310813,78.9,탐욕
2017-11-01,70.30531401222001,72.11518689445823,100.0,63.44832187896178,81.34250085219716,75.47269744030729,77.7,탐욕
2017-11-02,68.0666074110623,68.13122410628355,98.30964171629535,53.44019156421251,76.10535262111082,77.78438456157966,74.1,탐욕
2017-11-03,68.69504853235435,70.67681031402978,100.0,43.04055843811838,76.96191068339101,81.27916431059055,74.0,탐욕
2017-11-06,67.78377352221484,67.24621373274827,98.57234792412865,37.61225322364921,71.86358719648611,87.25133163703114,71.9,탐욕
2017-11-07,78.22561859397436,65.20615574346151,97.91023365780774,34.79777815459399,70.67111743142664,84.98771823640674,72.6,탐욕
2017-11-08,82.51713840296658,66.3977791526681,99.07102041780261,30.57109042053345,76.73898519291339,91.99476098240723,74.9,탐욕
2017-11-09,83.92926356139301,65.01282247654497,98.76583952941473,20.74671192193466,72.82183776874972,93.23060584891395,72.9,탐욕
2017-11-10,82.76835889021147,61.98405125897637,97.49495148560388,20.233963813730348,68.78283211800318,100.0,71.8,탐욕
2017-11-13,80.24838641887051,57.64374132133383,95.39353981531569,21.700704645885583,63.02790434165064,100.0,69.4,탐욕
2017-11-14,79.89837924329606,55.90053785569138,94.77474942694603,22.31258840169731,61.03565673194238,100.0,68.6,탐욕
2017-11-15,78.88496065782506,52.859267399759666,93.37547774856718,25.734263047695883,62.44053904804348,100.0,68.3,탐욕
2017-11-16,78.43621074673618,57.140537125760545,96.13403609766684,25.533119276965156,62.574212502775424,100.0,69.6,탐욕
2017-11-17,80.42335144550678,56.296141540722466,96.00060343972861,27.796121778974463,60.88702590309305,95.97318093549423,69.4,탐욕
2017-11-20,79.694959160666,53.84797386366564,94.94653837532607,31.802706889674305,51.6053294682918,100.0,68.2,탐욕
2017-11-21,79.70875325626696,54.15358935979007,95.41379724473906,36.65344893249995,37.37380262012076,100.0,67.0,탐욕
2017-11-22,79.10546800359481,56.420732113179874,97.06362803053554,40.92476817093924,47.12525913697788,91.23091675922902,68.8,탐욕
2017-11-23,81.03170244569947,54.81111713940822,96.49853368219756,46.943509377386775,38.866302676139824,100.0,69.3,탐욕
2017-11-24,82.86617339850922,56.331980660996685,97.70607744334121,46.94006523842164,47.24282780096733,94.65588174463213,71.0,탐욕
