Date,volatility,momentum,price_strength,volume,breadth,sentiment_index,grade
2017-06-15,71.88379489885632,87.7240229465967,95.60958676607373,32.3316465550798,56.48199965847283,72.3,탐욕
2017-06-16,72.86876852794953,86.81275425165535,95.649060049133,26.08765675533327,52.46957237905124,70.8,탐욕
2017-06-19,72.6493494724445,88.83689939428844,97.63609591045021,25.829491965230638,56.45196147851922,72.2,탐욕
2017-06-20,73.98824871215814,87.32307844551178,97.27024596990081,27.031693670539504,59.727471301761405,72.8,탐욕
2017-06-21,71.95680967401304,82.54358795374357,94.70699645221833,25.72624160334765,53.64250130981106,69.5,탐욕
2017-06-22,70.91775047317302,85.82504712296024,97.52002948194259,25.323964186256504,58.62117426353194,71.3,탐욕
2017-06-23,76.84733876258727,87.54947671786125,99.32307063631681,23.579471957081196,52.63566456980709,72.4,탐욕
2017-06-26,77.39759029948111,89.85103471692359,100.0,24.741852320044224,57.28827224182541,74.1,탐욕
2017-06-27,77.57807475657104,89.90789784387343,100.0,24.316433968129537,62.02289160628799,74.8,탐욕
2017-06-28,77.59225113684249,85.83656739792535,97.98806681578787,25.523024092896247,56.86802562033238,72.8,탐욕
2017-06-29,76.26319276000905,89.08736366351978,100.0,31.88521490693668,55.24283177602633,74.4,탐욕
2017-06-30,76.12768955451634,86.80837458506082,99.17735774636192,35.07669777485507,64.97180985879066,75.6,탐욕
2017-07-03,84.12266599433167,86.678113359213,99.74831343179818,35.37906478149586,59.97586652711938,77.0,탐욕
2017-07-04,81.56871010745421,81.11832098347588,96.70470692387238,36.565882792086605,53.54835021558121,73.5,탐욕
2017-07-05,82.12844943526657,82.63942595792983,98.34821353454223,35.951559529676835,62.375020933569296,75.6,탐욕
2017-07-06,82.1405181553687,81.44005952028265,98.22618181677754,31.616541891524356,62.00118191578625,74.6,탐욕
2017-07-07,85.21299872341906,77.91721008193238,96.43200662457897,32.44735509437487,54.187408825674694,73.1,탐욕
2017-07-10,93.63404957388067,77.69472638891767,96.93591155679536,32.16769400979927,55.97668101239417,75.4,탐욕
2017-07-11,95.02382052857334,81.19769630530362,100.0,27.47645726546668,67.50713849230598,78.3,탐욕
2017-07-12,94.74160801963191,78.86772585309852,99.04489242636518,25.998795625793854,60.566884785826915,76.2,탐욕
2017-07-13,93.29699158994248,83.57392033422298,100.0,25.91505516064103,63.94586765837281,77.7,탐욕
2017-07-14,93.28156283691014,84.19015925177712,100.0,24.268413922414013,62.26973980165038,77.3,탐욕
2017-07-17,92.70854770757283,86.57488394872291,100.0,22.852169588462022,64.66697055652892,77.9,탐욕
2017-07-18,92.97072976343411,85.92214640317468,100.0,22.737223204512922,70.79196592851338,78.8,탐욕
2017-07-19,96.70530931053558,86.18096479163148,100.0,23.628658201363205,67.97408043666937,79.5,탐욕
2017-07-20,97.01557070811053,88.93439364593559,100.0,22.45420417997784,74.20451727924248,81.0,극도의 탐욕
2017-07-21,97.05718288064533,90.50094677765973,100.0,22.135366195059973,75.51419298151237,81.5,극도의 탐욕
2017-07-24,97.69448261301834,89.8978002349011,100.0,22.065373622109643,86.81948569157191,83.2,극도의 탐욕
2017-07-25,94.02674483706686,85.15353324830711,97.64166554245975,23.470456245325355,75.71576111579327,79.2,탐욕
2017-07-26,95.4597845800192,82.40612457522342,96.54871363912588,26.605912919629244,72.22117670019307,78.6,탐욕
2017-07-27,96.88425959542863,84.13811367010263,98.3189620496623,34.58790963478882,79.9281897782277,82.1,극도의 탐욕
2017-07-28,66.48141809279875,69.77176483597462,89.75158946356146,37.94664873346784,56.47402374637069,66.2,탐욕
2017-07-31,66.52811751514551,69.40324089884456,90.1003617677236,40.34197860661188,52.50914774428678,65.9,탐욕
2017-08-01,64.84082489990396,74.90384572795634,94.20661726757073,41.712330350743336,60.415396204756604,69.1,탐욕
2017-08-02,65.20929692388333,75.39822426166832,95.15357491611766,39.1738517100696,56.63590197931198,68.6,탐욕
2017-08-03,44.615521124862454,61.65501948823901,86.88432962819486,33.39418620980199,41.93946915794634,55.2,중립
2017-08-04,44.64686365288667,63.50304460146818,88.62819114900547,31.749174917491747,41.3023643543538,55.7,중립
2017-08-07,44.60254060984856,63.670384035827055,89.29736861321548,30.76126913879867,42.10401396949541,55.9,중립
2017-08-08,46.41304811260449,61.55160218713106,88.48219689421852,30.593541748920234,39.81957307431669,55.2,중립
2017-08-09,39.374069788507335,52.46926104346209,83.1410052513871,29.67096471268104,30.399652883645658,48.6,중립
2017-08-10,42.87716017307699,48.88516192707822,81.33224089299573,28.782839238370688,25.915805242667787,47.4,중립
2017-08-11,29.852396506341734,35.71697033304786,73.26978366958465,30.264554049381836,20.882600690920427,38.7,공포
2017-08-14,28.324352565628388,39.608162356345446,76.21209514627273,29.279246823738504,26.94988631099136,40.7,중립
2017-08-16,25.314734847145743,43.31751991853797,79.05910688051763,30.01282650651515,31.87184676455979,42.3,중립
2017-08-17,23.071585328613295,46.77662260464779,81.77834270034914,31.229790967990095,33.18625354153981,43.5,중립
2017-08-18,25.27452180497434,45.02761002306244,81.10921474249886,27.823671409682543,39.53442642606637,43.9,중립
2017-08-21,26.71674656307357,43.263468941709284,80.42582895305188,22.85695073569416,38.378703686083455,42.8,중립
2017-08-22,24.948962484040422,45.75576991177625,82.52054204513247,24.514140195684224,35.24955258500884,43.1,중립
2017-08-23,25.236411906665595,45.35812639638825,82.7374789133849,22.95138376837241,34.03386274105367,42.7,중립
2017-08-24,23.764725242606744,47.59650502471292,84.65174132431987,25.342050196253236,46.56816414246339,45.6,중립
2017-08-25,24.706369021276572,47.722828843025795,85.19314287411646,33.34717059456196,44.51710786250494,46.8,중립
2017-08-28,39.41240461993184,44.4845338991271,83.5283430097639,35.531276202180024,41.0753590733709,49.2,중립
2017-08-29,39.36862518314297,42.056240981042514,82.40088517371163,34.7692785345597,40.6822832991236,48.2,중립
2017-08-30,43.67453907581944,43.66611683291643,83.93186934776608,38.17645171639397,51.37193943713984,52.1,중립
2017-08-31,43.835805811703956,40.141646260561856,82.08656929590818,36.568882049309096,51.30690307628705,50.6,중립
2017-09-01,60.70951674684482,37.78282401796778,80.97129002434475,33.69661835748792,67.57355167256344,56.0,중립
2017-09-04,53.73245461047287,28.45168579885491,75.28538559884748,35.14178268833699,48.12070686079034,48.1,중립
2017-09-05,54.27874339490354,26.896959112466124,74.67101167483729,39.106808005816845,40.215262675659865,47.1,중립
2017-09-06,54.147655485707396,24.226812113964414,73.2921110378142,36.410256410256416,29.87406689037033,44.2,중립
2017-09-07,50.52364835321686,31.755020795103473,78.63934245653033,36.444672195967534,45.20616654751747,48.5,중립
2017-09-08,51.25875435092518,30.35572894288808,78.13848661533682,34.01543708490397,45.52876212817103,48.0,중립
2017-09-11,69.99824951785762,34.439477669709795,81.25317923653768,34.746126526948444,47.61759406780923,54.7,중립
2017-09-12,72.19376105842032,35.784647233075916,82.54890918924673,33.86471403328121,49.65934071830903,56.0,중립
2017-09-13,74.19453690991291,33.582725249061355,81.47620538703453,36.58567307813425,44.0833554709407,55.3,중립
2017-09-14,72.38024931277444,38.349021962440524,85.02076172960369,37.68010315636037,49.71114569472696,57.8,중립
2017-09-15,71.88305415636353,40.33914345304018,86.72615680891906,40.529461789304314,55.35120769585085,59.8,중립
2017-09-18,60.078763504772745,49.57488357595886,93.24342153303868,41.08729554274109,65.37112393443728,62.0,탐욕
2017-09-19,60.49663280170708,48.247259765778026,92.80543876867782,37.23258357046624,62.98210009864719,60.8,탐욕
2017-09-20,60.01588702220819,46.467781604811464,92.02472347603954,35.546018121125414,65.00706452264012,60.1,탐욕
2017-09-21,60.01324879110116,44.11288023451145,90.86889849587303,36.05360038827136,64.92755960540816,59.4,중립
2017-09-25,51.254342819399184,35.58907028900907,85.57637160463726,38.010220698394654,65.70723037956319,54.4,중립
2017-09-26,51.626516093071984,33.21248515076268,84.34351472876085,38.98589481411567,64.48966999455652,53.6,중립
2017-09-27,51.99230224559596,32.135130482311766,83.9886531423543,36.81354663672935,66.53088830265824,53.3,중립
2017-09-28,52.6354353911159,31.78619376505747,84.10420098591915,33.02802623732856,60.07476649161523,51.9,중립
2017-09-29,48.835781286650246,37.73540668704317,88.42947262112659,26.688569820841884,66.62736565934506,53.3,중립
2017-10-10,35.206464780710945,49.06635910170626,96.40677890583518,21.578268234660992,71.15919547857632,54.3,중립
2017-10-11,43.37868124983726,55.73197853209901,100.0,16.26449543547989,73.82164853753909,58.3,중립
2017-10-12,43.5648587325975,59.99967111321081,100.0,19.537560707641987,77.82963038512717,60.5,탐욕
2017-10-13,45.07035335779735,58.847725308576436,99.77925315323088,21.719686578101808,75.31667338681109,60.5,탐욕
2017-10-16,49.56389395364514,59.981549684795546,100.0,24.303670949335462,75.05604286595796,62.3,탐욕
2017-10-17,50.49891677922914,60.44047369093413,100.0,23.32261073148448,70.711329049299,61.8,탐욕
2017-10-18,50.712301771228134,59.14684861339282,99.72238925334035,25.46802936007968,71.02246732151575,61.9,탐욕
2017-10-19,48.03577838894761,55.29335278670205,97.84975832640777,25.56053231988314,68.44024671522263,59.5,중립
2017-10-20,48.3318868081457,59.34739886997294,100.0,29.683981675595934,73.61778478938334,62.4,탐욕
2017-10-23,49.55468453878107,58.57832999450709,100.0,32.776419185496756,86.4990191122763,64.9,탐욕
2017-10-24,49.38156405574515,57.83907618046257,100.0,35.39486203615604,90.17779038702508,65.6,탐욕
2017-10-25,58.62230642760923,57.53472905625385,100.0,48.860794061605866,91.40373856037274,70.1,탐욕
2017-10-26,56.266738836305315,53.110205244455344,97.77763100127048,62.25114234484354,84.42320592829812,68.9,탐욕
2017-10-27,55.26139374514709,57.042940483508765,100.0,67.76588677307163,83.87263893588397,70.8,탐욕
2017-10-30,56.5044823685926,57.713765494552064,100.0,70.67719486081371,79.17089215032337,71.0,탐욕
2017-10-31,66.8956654118258,63.21494747035703,100.0,74.78760997519083,78.64978052878845,75.5,탐욕
2017-11-01,62.20417271454893,72.11518689445823,100.0,63.44832187896178,81.34250085219716,75.3,탐욕
2017-11-02,59.354714462153986,68.13122410628355,98.30964171629535,53.44019156421251,76.10535262111082,71.0,탐욕
2017-11-03,60.15460344192648,70.67681031402978,100.0,43.04055843811838,76.96191068339101,70.7,탐욕
2017-11-06,58.99471938364904,67.24621373274827,98.57234792412865,37.61225322364921,71.86358719648611,67.7,탐욕
2017-11-07,72.28525133391352,65.20615574346151,97.91023365780774,34.79777815459399,70.67111743142664,69.8,탐욕
2017-11-08,77.74756002980313,66.3977791526681,99.07102041780261,30.57109042053345,76.73898519291339,71.9,탐욕
2017-11-09,79.54493342567908,65.01282247654497,98.76583952941473,20.74671192193466,72.82183776874972,69.9,탐욕
2017-11-10,78.06731711194175,61.98405125897637,97.49495148560388,20.233963813730348,68.78283211800318,67.9,탐욕
2017-11-13,74.85985957795437,57.64374132133383,95.39353981531569,21.700704645885583,63.02790434165064,64.9,탐욕
2017-11-14,74.41436536521462,55.90053785569138,94.77474942694603,22.31258840169731,61.03565673194238,64.0,탐욕
2017-11-15,73.12447148184131,52.859267399759666,93.37547774856718,25.734263047695883,62.44053904804348,63.4,탐욕
2017-11-16,72.55329608228138,57.140537125760545,96.13403609766684,25.533119276965156,62.574212502775424,64.9,탐욕
2017-11-17,75.08255760313168,56.296141540722466,96.00060343972861,27.796121778974463,60.88702590309305,65.3,탐욕
2017-11-20,74.15544933179899,53.84797386366564,94.94653837532607,31.802706889674305,51.6053294682918,63.5,탐욕
2017-11-21,74.17300665687418,53.60338944340862,95.41379724473906,36.65344893249995,37.37380262012076,62.1,탐욕
2017-11-22,73.40513643176925,55.89774003566566,97.06362803053554,40.92476817093924,47.12525913697788,64.9,탐욕
2017-11-23,75.85687558520013,54.26880817292474,96.49853368219756,46.943509377386775,38.866302676139824,64.7,탐욕
2017-11-24,78.19181683768912,55.8079234828369,97.70607744334121,46.94006523842164,47.24282780096733,67.2,탐욕
2017-11-27,60.31116222638927,44.427623629127226,91.56423313683203,42.931654852593695,34.908254185841585,56.2,중립
2017-11-28,65.42922170242625,45.841582997609706,92.63718565523415,37.21381678421274,34.60397344739255,57.1,중립
2017-11-29,81.27744908763609,45.03653646460446,92.42023015595217,30.58147317034762,34.75515894266128,59.9,중립
2017-11-30,66.44293801183181,33.86411421991285,86.27674349138634,30.295069021549303,28.16484834509518,51.1,중립
2017-12-01,69.28841632547012,33.28030350510816,86.11525863546734,29.958818970626222,30.492838951388777,51.9,중립
2017-12-04,57.361996732881835,40.705150323353514,90.53160050872042,30.539304435433596,42.357863905015954,53.6,중립
2017-12-05,56.10145882678308,42.817160612308456,91.95273293512993,31.059274020239908,47.512742526276796,54.9,중립
2017-12-06,45.04343141834136,31.877017531853795,85.94038856138673,36.75577099337623,33.45934211651981,47.0,중립
2017-12-07,43.987610500970895,27.97838733461464,83.85664677702628,38.118360588640215,31.462764386244316,45.2,중립
2017-12-08,43.70096649894125,28.348242366521497,84.196368541042,41.30491506104343,33.23864074574912,46.0,중립
2017-12-11,42.62352406862544,30.302809449216856,85.45601611153253,38.500130938762005,34.77036612812475,46.3,중립
2017-12-12,42.01881682939997,26.955002586301248,83.69183614604259,34.364322798110926,29.620192012855924,43.6,중립
2017-12-13,37.13980105487955,32.515907691433405,86.97971379857916,26.24868059953557,36.60425066709194,44.2,중립
2017-12-14,40.07493367303948,28.963377332783026,85.11797776452487,22.862011497481415,32.60516807828826,42.6,중립
2017-12-15,37.594717307198685,25.29992024589893,86.63992812997627,20.567216039817815,43.26955118424899,42.6,중립
2017-12-18,23.09991851959481,24.25271488082799,86.55842040037288,24.383467965978546,41.26900351767944,39.0,공포
2017-12-19,23.45481722387018,14.343401863584798,85.1091054370121,26.93225771880085,40.81464343364351,36.6,공포
2017-12-21,1.6431424062325277,0.0,75.98037465894541,28.796826262075648,38.321824321344025,25.7,공포
2017-12-22,0.0,3.589350119088847,77.987940327687,26.731126389686445,41.65834410885555,26.8,공포
2017-12-26,0.9136466079930443,0.0,75.51362982773597,22.557823129251698,31.033511792109024,23.4,공포
2017-12-27,9.45382472968646,3.035914822713056,77.26249282652688,17.85987261146497,31.341724798317074,26.0,공포
2017-12-28,0.0,13.517834380663096,83.03966713254198,15.105411160416772,48.20736797778182,29.5,공포
2018-01-02,0.0,17.473425146958263,85.3190239134076,16.06440812899075,54.6094665511795,32.0,공포
2018-01-03,12.761372387644698,19.53231006750269,86.57496519664241,20.526764069973137,55.691389493316755,36.8,공포
2018-01-04,8.474189265543885,12.38687557017641,82.8465897285933,24.86559139784946,48.795203972675,32.8,공포
2018-01-05,5.455356793947843,22.885784436052944,88.66874983410628,29.95838358813878,57.96266565598065,38.0,공포
2018-01-08,3.6447096360861195,28.039736126610435,91.62293937122391,34.851439336351916,57.2562277271881,40.1,중립
2018-01-09,17.778969568547026,26.637913643094578,91.05121241992482,41.4384121029835,59.36737447273724,44.4,중립
2018-01-10,18.40259180278028,22.688712918307985,89.08675623554436,46.00147720405559,54.10397391301391,43.1,중립
2018-01-11,16.38678303290557,18.26297874672563,86.8673500114867,50.4150611888598,51.32790750937907,41.3,중립
2018-01-12,16.244198743904263,20.916656247171577,88.46253822420044,53.32536837913181,53.852090086244516,43.1,중립
2018-01-15,17.60365677666553,23.12886841415826,89.80086935025055,55.566812300808365,69.36374104401229,46.9,중립
2018-01-16,18.306143893251843,28.983858733410173,93.18741941799854,53.00290452543802,70.49258103193958,49.0,중립
2018-01-17,19.513826561890767,26.409810634309572,91.7561262252687,48.293812052044565,73.03237667245429,48.0,중립
2018-01-18,20.776578790153465,26.199615556848265,91.8297913814133,43.769290724863595,71.70830755054097,47.4,중립
2018-01-19,20.750519768109413,27.37743460537577,92.69215156191895,39.84022517488306,66.92316124081991,46.6,중립
2018-01-22,16.70580274697012,20.814954053992302,89.10795243434897,36.913179970150786,56.93641662079937,41.3,중립
2018-01-23,37.996427769933085,32.432148290341566,95.83311415342087,36.75470097125626,63.24526495163275,51.8,중립
2018-01-24,38.536887042314696,32.593334975792246,96.106079427944,36.652622000672565,70.89367916079608,53.1,중립
2018-01-25,40.210522329934726,40.59976352335789,100.0,40.65012896373843,69.68422303419185,56.8,중립
2018-01-26,39.9267695104907,44.520923172696584,100.0,40.34539784322126,69.07655712619123,57.5,중립
2018-01-29,44.89459156876466,52.17859651824571,100.0,41.57934516701774,74.22872175880221,61.6,탐욕
2018-01-30,29.612631909258283,41.29506055883525,94.29797572034786,41.19740119397477,66.8718034467341,52.8,중립
2018-01-31,29.320278974323784,40.51959088246973,94.04813479280718,41.61085799576159,70.57038625456973,53.1,중립
2018-02-01,36.94460967219272,40.86711162866721,94.43831292836018,41.84866311510591,69.54474720528455,55.0,중립
2018-02-02,21.364915554700133,25.686499043172645,86.34426900675851,42.9169137510707,54.915109256043955,43.7,중립
2018-02-05,11.330265140854166,13.920511197064785,80.03414516641647,41.86138870652694,43.64537993012138,35.1,공포
2018-02-06,0.0,0.4887737415802342,72.82363490317447,45.87715449950003,38.414787954508405,27.3,공포
