TMPV1,TMPV2,TMPV3,TMPV4,TMPV5,TMPV6,TMPV7,TMPV8,TMPV9,date
20160520,718464376,330699994,387764382,2978697,2241841,736856,0,1201355582,2016-05-20
20160523,713457681,328580812,384876869,2743612,2024443,719168,0,1201655345,2016-05-23
20160524,713501386,328513153,384988233,2983936,2167452,816484,0,1202315405,2016-05-24
20160525,715046917,327493953,387552964,3050621,2219628,830992,0,1204705108,2016-05-25
20160526,717164313,329228209,387936104,3040930,2182017,858913,0,1206121664,2016-05-26
20160527,713732969,325700605,388032364,2955340,2128000,827340,0,1202450647,2016-05-27
20160530,710832090,322897910,387934180,3028602,2167459,861142,0,1205520998,2016-05-30
20160531,708781565,320668441,388113124,3045016,2199069,845947,0,1207804120,2016-05-31
20160601,709633280,320524375,389108905,2878130,2043638,834492,0,1211260473,2016-06-01
20160602,707931303,320697698,387233605,2965714,2095383,870331,0,1213150204,2016-06-02
20160603,711192389,323804702,387387687,3059215,2175707,883508,0,1220268006,2016-06-03
20160607,714734376,325381905,389352472,3104779,2203967,900812,0,1223725791,2016-06-07
20160608,716363214,325306302,391056912,3131394,2191019,940375,0,1228303551,2016-06-08
20160609,718538777,325315344,393223434,3279223,2315400,963823,0,1230309633,2016-06-09
20160610,720556241,324457925,396098315,3366810,2398904,967906,0,1225468353,2016-06-10
20160613,722061827,323278854,398782972,3414086,2469408,944677,0,1226172011,2016-06-13
20160614,726028042,325310858,400717184,3377303,2429817,947486,0,1226167397,2016-06-14
20160615,725462327,325405393,400056933,3164146,2243732,920415,0,1228246462,2016-06-15
20160616,728023982,327416137,400607845,3097772,2087401,1010372,0,1261280346,2016-06-16
20160617,730486486,330217402,400269084,3229846,2077900,1151945,0,1263850102,2016-06-17
20160620,724670936,327183818,397487118,3026473,2049961,976513,0,1244105131,2016-06-20
20160621,719511296,325335657,394175639,2968216,1955990,1012226,0,1242151568,2016-06-21
20160622,718849414,324852914,393996500,2997997,1951709,1046289,0,1241936707,2016-06-22
20160623,721973733,326400180,395573553,3003515,1933751,1069765,0,1245069984,2016-06-23
20160624,719786135,324907030,394879105,3037976,2107917,930059,0,1236241153,2016-06-24
20160627,712689385,320818253,391871132,2731726,1945976,785750,0,1230328455,2016-06-27
20160628,683007423,309806838,373200585,2270431,1567641,702790,0,1221332211,2016-06-28
20160629,673541821,306347455,367194366,2378646,1609566,769080,0,1219742298,2016-06-29
20160630,678933061,310936987,367996073,2510850,1659104,851746,0,1219273944,2016-06-30
20160701,682708487,311682583,371025905,2859939,1881453,978486,0,1219984144,2016-07-01
20160704,686649129,312859690,373789440,3132571,2057463,1075108,0,1220137382,2016-07-04
20160705,690041014,313848929,376192085,3274935,2121255,1153679,0,1222750041,2016-07-05
20160706,694750677,314650196,380100481,3363236,2172417,1190819,0,1225496738,2016-07-06
20160707,701921385,317256040,384665345,3304098,2159150,1144949,0,1224348920,2016-07-07
20160708,705593493,319682142,385911351,3257160,2064617,1192543,0,1229924351,2016-07-08
20160711,708880345,321332863,387547482,3424675,2126866,1297808,0,1226488981,2016-07-11
20160712,713133146,323246150,389886996,3332665,2025252,1307413,0,1224504994,2016-07-12
20160713,716228400,323582674,392645726,3400585,2044804,1355781,0,1224160415,2016-07-13
20160714,720433324,323267714,397165610,3449608,2065121,1384486,0,1224600866,2016-07-14
20160715,723713231,324270397,399442834,3582950,2168991,1413958,0,1225708241,2016-07-15
20160718,727601799,325493625,402108174,3471627,2153274,1318353,0,1229218758,2016-07-18
20160719,730524330,325838005,404686325,3397351,2127465,1269886,0,1235282921,2016-07-19
20160720,735139797,328027273,407112524,3474083,2192970,1281113,0,1242546695,2016-07-20
20160721,739553514,330048890,409504624,3513806,2149123,1364683,0,1235644362,2016-07-21
20160722,743984568,331417250,412567318,3605090,2183660,1421430,0,1231317224,2016-07-22
20160725,747229203,332697936,414531266,3651969,2193271,1458698,0,1235652515,2016-07-25
20160726,748987020,333365643,415621376,3635646,2196523,1439123,0,1236394039,2016-07-26
20160727,750355819,333584389,416771430,3556300,2137449,1418851,0,1246968916,2016-07-27
20160728,753582373,334288782,419293591,3530944,2119993,1410951,0,1251997191,2016-07-28
20160729,754361050,334213373,420147676,3532198,2172203,1359995,0,1240502371,2016-07-29
20160801,754959443,333958100,421001342,3628695,2202928,1425766,0,1245682721,2016-08-01
20160802,757989891,334654219,423335671,3619893,2140131,1479762,0,1247102444,2016-08-02
20160803,757774103,333658090,424116014,3639595,2206224,1433371,0,1247420306,2016-08-03
20160804,760420330,333793268,426627062,3566477,2183475,1383002,0,1248056712,2016-08-04
20160805,762537104,334277261,428259842,3474843,2091119,1383724,0,1244738631,2016-08-05
20160808,765113977,334104657,431009320,3452696,2011430,1441266,0,1250790097,2016-08-08
20160809,765153361,332573301,432580061,3551231,2080246,1470985,0,1250085427,2016-08-09
20160810,763558158,329284508,434273650,3533787,2158228,1375559,0,1253731047,2016-08-10
20160811,764603564,328768434,435835130,3685927,2154863,1531063,0,1252677667,2016-08-11
20160812,767092707,329982620,437110087,3756238,2205248,1550990,0,1252478960,2016-08-12
20160816,772096471,332053097,440043374,3644890,2153567,1491322,0,1258044619,2016-08-16
20160817,772193502,332360939,439832563,3633982,2185528,1448454,0,1257006270,2016-08-17
20160818,775257590,333726619,441530971,3674556,2225469,1449087,0,1257710714,2016-08-18
20160819,773749471,334060674,439688798,3597818,2175212,1422606,0,1258986171,2016-08-19
20160822,776172550,336829410,439343140,3738582,2257093,1481489,0,1261269982,2016-08-22
20160823,777399532,338048280,439351252,3729545,2229264,1500281,0,1263210430,2016-08-23
20160824,778628159,338649828,439978331,3613270,2207360,1405910,0,1263866395,2016-08-24
20160825,778785909,338717065,440068843,3615026,2226581,1388444,0,1266667875,2016-08-25
20160826,779447319,338963953,440483366,3581629,2237120,1344509,0,1270692416,2016-08-26
20160829,777800570,338008607,439791962,3476455,2185917,1290538,0,1273353797,2016-08-29
20160830,776876709,338140775,438735935,3378515,2136622,1241894,0,1266823402,2016-08-30
20160831,768996997,335148251,433848747,3120217,2017790,1102427,0,1266270235,2016-08-31
20160901,763643489,332048276,431595213,3212091,2099478,1112613,0,1264930292,2016-09-01
20160902,761200648,330058628,431142020,3084831,2079345,1005487,0,1260578371,2016-09-02
20160905,763633833,332265889,431367944,3094362,2093858,1000504,0,1263171616,2016-09-05
20160906,764958546,332051707,432906839,3131134,2102254,1028880,0,1264349081,2016-09-06
20160907,765347748,331605829,433741919,3308545,2307846,1000699,0,1262769497,2016-09-07
20160908,770406499,333683446,436723053,3276133,2314436,961697,0,1264738419,2016-09-08
20160909,772034000,334747674,437286325,3286234,2374647,911586,0,1274310765,2016-09-09
20160912,768338653,334508882,433829771,3033237,2135716,897521,0,1276013171,2016-09-12
20160913,762943745,332430143,430513602,2800247,1850239,950008,0,1273279102,2016-09-13
20160919,756775340,331185384,425589957,2519878,1744687,775192,0,1272915167,2016-09-19
20160920,755491771,331410854,424080917,2565974,1724488,841486,0,1272875132,2016-09-20
20160921,757698696,333477787,424220909,2683475,1805392,878083,0,1274291156,2016-09-21
20160922,762930306,336250343,426679963,2808877,1902411,906465,0,1276103820,2016-09-22
20160923,766763376,338480307,428283069,3001346,2048360,952985,0,1279574596,2016-09-23
20160926,767940002,338260889,429679113,3153556,2172082,981474,0,1282951115,2016-09-26
20160927,767468107,335921463,431546643,3262199,2274411,987788,0,1281987949,2016-09-27
20160928,770568005,337261309,433306696,3235116,2264828,970288,0,1280551328,2016-09-28
20160929,770992970,337463662,433529308,3316475,2339609,976866,0,1284805723,2016-09-29
20160930,771083591,336739745,434343845,3406369,2444610,961760,0,1290366564,2016-09-30
20161004,772661843,337199175,435462668,3486985,2503557,983429,0,1291304587,2016-10-04
20161005,769323761,335531727,433792034,3268632,2355882,912750,0,1305609711,2016-10-05
20161006,768180388,335174566,433005822,3324181,2392736,931445,0,1302298960,2016-10-06
20161007,768884407,335457543,433426864,3328048,2340860,987188,0,1290526512,2016-10-07
20161010,773717846,339892158,433825688,3385381,2449939,935442,0,1291669115,2016-10-10
20161011,774754211,342496776,432257436,3133842,2281847,851995,0,1295400363,2016-10-11
20161012,771412595,339476148,431936447,3029923,2279834,750090,0,1293684575,2016-10-12
20161013,769544957,337273551,432271406,2939072,2221682,717389,0,1291486280,2016-10-13
20161014,770260638,337246979,433013659,2716223,1995497,720726,0,1290895200,2016-10-14
20161017,770860701,338599202,432261499,2555402,1845239,710163,0,1294236117,2016-10-17
20161018,769249890,337541608,431708282,2542643,1805319,737324,0,1295877291,2016-10-18
20161019,768163403,336822355,431341048,2385859,1707596,678263,0,1306482190,2016-10-19
20161020,764842020,334106376,430735644,2267506,1643608,623898,0,1311455863,2016-10-20
20161021,766265278,335841302,430423975,2242131,1599041,643090,0,1287207277,2016-10-21
20161024,764372123,335166213,429205911,2166237,1574530,591707,0,1282347053,2016-10-24
20161025,759557111,332967056,426590054,2159404,1576565,582838,0,1288713156,2016-10-25
20161026,755607047,331385115,424221932,2100928,1531869,569059,0,1287952934,2016-10-26
20161027,750546311,329117779,421428533,1984597,1421904,562693,0,1304696178,2016-10-27
20161028,744029411,327068452,416960960,1810886,1299296,511590,0,1302653170,2016-10-28
20161031,740473672,325488451,414985221,1782899,1277564,505335,0,1292419471,2016-10-31
20161101,738274251,323841924,414432327,1720025,1235590,484435,0,1298498383,2016-11-01
20161102,727671242,319312890,408358352,1573246,1124746,448500,0,1303282223,2016-11-02
20161103,720775174,317414580,403360594,1471626,1046867,424759,0,1385013189,2016-11-03
20161104,707562402,311321600,396240802,1384672,1001386,383286,0,1379011367,2016-11-04
20161107,698734134,307060276,391673858,1364146,992713,371433,0,1287202986,2016-11-07
20161108,694752038,305347312,389404726,1304361,951283,353078,0,1287788640,2016-11-08
20161109,694447869,305410731,389037138,1271937,926868,345069,0,1288688582,2016-11-09
20161110,694758887,305334719,389424168,1245011,924236,320775,0,1291095985,2016-11-10
20161111,676355769,297135033,379220735,987244,730184,257060,0,1286584684,2016-11-11
20161114,678678410,298025287,380653124,1038369,776362,262007,0,1283830902,2016-11-14
20161115,685247033,302285249,382961783,1027267,774740,252527,0,1282210211,2016-11-15
20161116,689401095,304627253,384773843,1023853,774205,249648,0,1282786198,2016-11-16
20161117,693440289,306478510,386961778,979871,736553,243318,0,1283124437,2016-11-17
20161118,694752768,307345673,387407096,971254,731248,240006,0,1280368297,2016-11-18
20161121,697161478,308037943,389123536,959662,727162,232500,0,1281286546,2016-11-21
20161122,697769956,308210941,389559015,899070,662731,236340,0,1291263308,2016-11-22
20161123,694094212,306936179,387158033,709422,496020,213402,0,1290085216,2016-11-23
20161124,692474411,306390033,386084378,705319,493765,211553,0,1285606111,2016-11-24
20161125,686073433,302331910,383741523,676542,470765,205778,0,1283469561,2016-11-25
20161128,678993263,298786861,380206402,696185,498677,197508,0,1281354101,2016-11-28
20161129,676114876,297697323,378417553,686187,508652,177535,0,1285650902,2016-11-29
20161130,676609050,298441077,378167973,613150,393563,219588,0,1290144598,2016-11-30
20161201,673336067,296979346,376356721,656760,488952,167808,0,1282964537,2016-12-01
20161202,674365631,298203895,376161735,537202,347385,189817,0,1278948832,2016-12-02
20161205,672986988,297624397,375362592,602250,413659,188590,0,1279846410,2016-12-05
20161206,668112434,295013981,373098453,683882,511913,171969,0,1277836119,2016-12-06
20161207,659506509,290950671,368555837,651495,503987,147508,0,1275063329,2016-12-07
20161208,656081736,289608935,366472801,636455,487344,149111,0,1270540577,2016-12-08
20161209,653788047,288956847,364831200,643646,499852,143795,0,1265577382,2016-12-09
20161212,649498437,286785911,362712525,654094,516426,137667,0,1257663914,2016-12-12
20161213,650178770,286986269,363192500,643652,519664,123988,0,1257351718,2016-12-13
20161214,653778406,288865062,364913344,667555,537335,130220,0,1256737977,2016-12-14
20161215,657223211,289532180,367691032,661726,535620,126106,0,1258606017,2016-12-15
20161216,660215391,290406688,369808702,682508,549873,132636,0,1258485643,2016-12-16
20161219,665308096,292464065,372844031,641927,503829,138098,0,1257574734,2016-12-19
20161220,669375271,294017645,375357626,647882,513621,134261,0,1256760210,2016-12-20
20161221,672756661,295438577,377318084,693707,552002,141705,0,1257575043,2016-12-21
20161222,675532187,295800174,379732013,672287,529784,142502,0,1258600925,2016-12-22
20161223,677885898,296471435,381414463,674711,560183,114528,0,1264216890,2016-12-23
20161226,679280118,296340397,382939721,645210,542268,102942,0,1267903183,2016-12-26
20161227,679196469,295769764,383426705,652871,550093,102778,0,1267772158,2016-12-27
20161228,680393166,295754712,384638454,639631,554093,85538,0,1273408485,2016-12-28
20161229,677854889,292942324,384912565,573995,495916,78079,0,1272641126,2016-12-29
20161230,677443736,292736874,384706862,573995,495916,78079,0,1280396335,2016-12-30
20170102,680894582,294447808,386446774,594118,483516,110602,0,1271827025,2017-01-02
20170103,682815634,295040376,387775258,595159,480966,114193,0,1270976507,2017-01-03
20170104,686452068,296542589,389909479,580272,457899,122372,0,1268391305,2017-01-04
20170105,692936008,298129628,394806380,582535,463369,119166,0,1264440459,2017-01-05
20170106,698249765,300953351,397296414,612854,478410,134445,0,1267154060,2017-01-06
20170109,702743157,302420281,400322876,618271,479536,138735,0,1270640641,2017-01-09
20170110,707599791,303382737,404217054,605949,472425,133524,0,1272057092,2017-01-10
20170111,714461994,307403965,407058028,608138,480364,127774,0,1272186150,2017-01-11
20170112,718033328,308663762,409369566,515536,396192,119344,0,1276903842,2017-01-12
20170113,718867839,307180277,411687562,528066,402972,125094,0,1276828676,2017-01-13
20170116,719516361,307053168,412463193,572949,452194,120756,0,1280280936,2017-01-16
20170117,719257295,306835756,412421539,592887,452303,140585,0,1281898902,2017-01-17
20170118,722233565,308387296,413846269,592858,458165,134694,0,1277911346,2017-01-18
20170119,721088829,307901863,413186966,575046,442585,132461,0,1285432362,2017-01-19
20170120,721147279,307714781,413432498,544978,411940,133038,0,1285810363,2017-01-20
20170123,722758969,309316246,413442724,568662,429466,139196,0,1296995065,2017-01-23
20170124,721737676,309407222,412330454,544825,415257,129568,0,1295355193,2017-01-24
20170125,717425510,307724373,409701137,542000,405299,136702,0,1304969325,2017-01-25
20170126,712950905,305749684,407201221,617602,478028,139574,0,1301274297,2017-01-26
20170131,712997942,307204178,405793763,519137,375849,143289,0,1307803253,2017-01-31
20170201,709601136,305013618,404587518,530980,385195,145785,0,1306482775,2017-02-01
20170202,710670607,306620260,404050348,539573,398669,140903,0,1305405821,2017-02-02
20170203,711014476,306767520,404246956,514788,371031,143758,0,1306626705,2017-02-03
20170206,708480583,305811017,402669565,554702,417028,137674,0,1306027539,2017-02-06
20170207,700372489,303952724,396419765,526063,392431,133632,0,1310970605,2017-02-07
20170208,699315174,304781387,394533788,532249,407112,125137,0,1315166361,2017-02-08
20170209,698893595,303968449,394925146,520483,398303,122180,0,1312644359,2017-02-09
20170210,700273347,305645255,394628092,528422,414496,113925,0,1313770936,2017-02-10
20170213,702465043,307740922,394724120,523942,409610,114332,0,1313632984,2017-02-13
